taskId time jobId jobSize runtime user peer TraceID Cluster.IAT Cluster.RT
2789862 103859 851  3873 1219 86 9 gwa-t3 C3 C4
2789863 103859 851  3873  488 86 9 gwa-t3 C3 C4
2789864 103859 851  3873 1223 86 9 gwa-t3 C3 C4
2789865 103859 851  3873  478 86 9 gwa-t3 C3 C4
2789866 103859 851  3873  760 86 9 gwa-t3 C3 C4
2789867 103859 851  3873 1375 86 9 gwa-t3 C3 C4
2789868 103859 851  3873  954 86 9 gwa-t3 C3 C4
2789869 103859 851  3873  844 86 9 gwa-t3 C3 C4
2789870 103859 851  3873 1092 86 9 gwa-t3 C3 C4
2789871 103859 851  3873 1208 86 9 gwa-t3 C3 C4
2789872 103859 851  3873  895 86 9 gwa-t3 C3 C4
2789873 103859 851  3873  866 86 9 gwa-t3 C3 C4
2789874 103859 851  3873  871 86 9 gwa-t3 C3 C4
2789875 103859 851  3873 1476 86 9 gwa-t3 C3 C4
2789876 103859 851  3873 1102 86 9 gwa-t3 C3 C4
2789877 103859 851  3873  450 86 9 gwa-t3 C3 C4
2789878 103859 851  3873  750 86 9 gwa-t3 C3 C4
2789879 103859 851  3873  561 86 9 gwa-t3 C3 C4
2789880 103859 851  3873 1400 86 9 gwa-t3 C3 C4
2789881 103859 851  3873  774 86 9 gwa-t3 C3 C4
2789882 103859 851  3873 1056 86 9 gwa-t3 C3 C4
2789883 103859 851  3873 1230 86 9 gwa-t3 C3 C4
2789884 103859 851  3873  437 86 9 gwa-t3 C3 C4
2789885 103859 851  3873  713 86 9 gwa-t3 C3 C4
2789886 103859 851  3873  326 86 9 gwa-t3 C3 C4
2789887 103859 851  3873 1492 86 9 gwa-t3 C3 C4
2789888 103859 851  3873  849 86 9 gwa-t3 C3 C4
2789889 103859 851  3873 1138 86 9 gwa-t3 C3 C4
2789890 103859 851  3873  833 86 9 gwa-t3 C3 C4
2789891 103859 851  3873 1175 86 9 gwa-t3 C3 C4
2789892 103859 851  3873  748 86 9 gwa-t3 C3 C4
2789893 103859 851  3873  726 86 9 gwa-t3 C3 C4
2789894 103859 851  3873 1028 86 9 gwa-t3 C3 C4
2789895 103859 851  3873  639 86 9 gwa-t3 C3 C4
2789896 103859 851  3873 1060 86 9 gwa-t3 C3 C4
2789897 103859 851  3873  928 86 9 gwa-t3 C3 C4
2789898 103859 851  3873 1449 86 9 gwa-t3 C3 C4
2789899 103859 851  3873  538 86 9 gwa-t3 C3 C4
2789900 103859 851  3873 1063 86 9 gwa-t3 C3 C4
2789901 103859 851  3873  765 86 9 gwa-t3 C3 C4
2789902 103859 851  3873  713 86 9 gwa-t3 C3 C4
2789903 103859 851  3873  825 86 9 gwa-t3 C3 C4
2789904 103859 851  3873 1178 86 9 gwa-t3 C3 C4
2789905 103859 851  3873  994 86 9 gwa-t3 C3 C4
2789906 103859 851  3873  785 86 9 gwa-t3 C3 C4
2789907 103859 851  3873  550 86 9 gwa-t3 C3 C4
2789908 103859 851  3873 1041 86 9 gwa-t3 C3 C4
2789909 103859 851  3873 1239 86 9 gwa-t3 C3 C4
2789910 103859 851  3873  845 86 9 gwa-t3 C3 C4
2789911 103859 851  3873 1298 86 9 gwa-t3 C3 C4
2789912 103859 851  3873  914 86 9 gwa-t3 C3 C4
2789913 103859 851  3873  968 86 9 gwa-t3 C3 C4
2789914 103859 851  3873 1004 86 9 gwa-t3 C3 C4
2789915 103859 851  3873  503 86 9 gwa-t3 C3 C4
2789916 103859 851  3873  969 86 9 gwa-t3 C3 C4
2789917 103859 851  3873  786 86 9 gwa-t3 C3 C4
2789918 103859 851  3873  446 86 9 gwa-t3 C3 C4
2789919 103859 851  3873 1377 86 9 gwa-t3 C3 C4
2789920 103859 851  3873  853 86 9 gwa-t3 C3 C4
2789921 103859 851  3873  909 86 9 gwa-t3 C3 C4
2789922 103859 851  3873  951 86 9 gwa-t3 C3 C4
2789923 103859 851  3873  484 86 9 gwa-t3 C3 C4
2789924 103859 851  3873  959 86 9 gwa-t3 C3 C4
2789925 103859 851  3873 1511 86 9 gwa-t3 C3 C4
2789926 103859 851  3873 1222 86 9 gwa-t3 C3 C4
2789927 103859 851  3873  774 86 9 gwa-t3 C3 C4
2789928 103859 851  3873  590 86 9 gwa-t3 C3 C4
2789929 103859 851  3873  692 86 9 gwa-t3 C3 C4
2789930 103859 851  3873 1099 86 9 gwa-t3 C3 C4
2789931 103859 851  3873  943 86 9 gwa-t3 C3 C4
2789932 103859 851  3873 1345 86 9 gwa-t3 C3 C4
2789933 103859 851  3873  936 86 9 gwa-t3 C3 C4
2789934 103859 851  3873 1138 86 9 gwa-t3 C3 C4
2789935 103859 851  3873 1264 86 9 gwa-t3 C3 C4
2789936 103859 851  3873 1386 86 9 gwa-t3 C3 C4
2789937 103859 851  3873 1259 86 9 gwa-t3 C3 C4
2789938 103859 851  3873  900 86 9 gwa-t3 C3 C4
2789939 103859 851  3873 1050 86 9 gwa-t3 C3 C4
2789940 103859 851  3873 1166 86 9 gwa-t3 C3 C4
2789941 103859 851  3873 1155 86 9 gwa-t3 C3 C4
2789942 103859 851  3873 1329 86 9 gwa-t3 C3 C4
2789943 103859 851  3873 1243 86 9 gwa-t3 C3 C4
2789944 103859 851  3873 1289 86 9 gwa-t3 C3 C4
2789945 103859 851  3873 1502 86 9 gwa-t3 C3 C4
2789946 103859 851  3873  871 86 9 gwa-t3 C3 C4
2789947 103859 851  3873 1065 86 9 gwa-t3 C3 C4
2789948 103859 851  3873  970 86 9 gwa-t3 C3 C4
2789949 103859 851  3873  368 86 9 gwa-t3 C3 C4
2789950 103859 851  3873  894 86 9 gwa-t3 C3 C4
2789951 103859 851  3873 1114 86 9 gwa-t3 C3 C4
2789952 103859 851  3873  622 86 9 gwa-t3 C3 C4
2789953 103859 851  3873 1199 86 9 gwa-t3 C3 C4
2789954 103859 851  3873  467 86 9 gwa-t3 C3 C4
2789955 103859 851  3873  752 86 9 gwa-t3 C3 C4
2789956 103859 851  3873  840 86 9 gwa-t3 C3 C4
2789957 103859 851  3873  676 86 9 gwa-t3 C3 C4
2789958 103859 851  3873  734 86 9 gwa-t3 C3 C4
2789959 103859 851  3873 1172 86 9 gwa-t3 C3 C4
2789960 103859 851  3873  720 86 9 gwa-t3 C3 C4
2789961 103859 851  3873  502 86 9 gwa-t3 C3 C4
2789962 103859 851  3873  558 86 9 gwa-t3 C3 C4
2789963 103859 851  3873  673 86 9 gwa-t3 C3 C4
2789964 103859 851  3873  949 86 9 gwa-t3 C3 C4
2789965 103859 851  3873  771 86 9 gwa-t3 C3 C4
2789966 103859 851  3873 1292 86 9 gwa-t3 C3 C4
2789967 103859 851  3873  731 86 9 gwa-t3 C3 C4
2789968 103859 851  3873  331 86 9 gwa-t3 C3 C4
2789969 103859 851  3873  714 86 9 gwa-t3 C3 C4
2789970 103859 851  3873  736 86 9 gwa-t3 C3 C4
2789971 103859 851  3873  722 86 9 gwa-t3 C3 C4
2789972 103859 851  3873  728 86 9 gwa-t3 C3 C4
2789973 103859 851  3873  715 86 9 gwa-t3 C3 C4
2789974 103859 851  3873 1067 86 9 gwa-t3 C3 C4
2789975 103859 851  3873 1075 86 9 gwa-t3 C3 C4
2789976 103859 851  3873  562 86 9 gwa-t3 C3 C4
2789977 103859 851  3873  867 86 9 gwa-t3 C3 C4
2789978 103859 851  3873 1144 86 9 gwa-t3 C3 C4
2789979 103859 851  3873  739 86 9 gwa-t3 C3 C4
2789980 103859 851  3873  878 86 9 gwa-t3 C3 C4
2789981 103859 851  3873  652 86 9 gwa-t3 C3 C4
2789982 103859 851  3873  778 86 9 gwa-t3 C3 C4
2789983 103859 851  3873  957 86 9 gwa-t3 C3 C4
2789984 103859 851  3873 1014 86 9 gwa-t3 C3 C4
2789985 103859 851  3873  943 86 9 gwa-t3 C3 C4
2789986 103859 851  3873  620 86 9 gwa-t3 C3 C4
2789987 103859 851  3873  614 86 9 gwa-t3 C3 C4
2789988 103859 851  3873 1022 86 9 gwa-t3 C3 C4
2789989 103859 851  3873 1190 86 9 gwa-t3 C3 C4
2789990 103859 851  3873  325 86 9 gwa-t3 C3 C4
2789991 103859 851  3873  948 86 9 gwa-t3 C3 C4
2789992 103859 851  3873  801 86 9 gwa-t3 C3 C4
2789993 103859 851  3873 1492 86 9 gwa-t3 C3 C4
2789994 103859 851  3873  502 86 9 gwa-t3 C3 C4
2789995 103859 851  3873  707 86 9 gwa-t3 C3 C4
2789996 103859 851  3873  479 86 9 gwa-t3 C3 C4
2789997 103859 851  3873 1291 86 9 gwa-t3 C3 C4
2789998 103859 851  3873  967 86 9 gwa-t3 C3 C4
2789999 103859 851  3873 1091 86 9 gwa-t3 C3 C4
2790000 103859 851  3873 1038 86 9 gwa-t3 C3 C4
2790001 103859 851  3873 1139 86 9 gwa-t3 C3 C4
2790002 103859 851  3873 1252 86 9 gwa-t3 C3 C4
2790003 103859 851  3873  460 86 9 gwa-t3 C3 C4
2790004 103859 851  3873 1408 86 9 gwa-t3 C3 C4
2790005 103859 851  3873 1303 86 9 gwa-t3 C3 C4
2790006 103859 851  3873  836 86 9 gwa-t3 C3 C4
2790007 103859 851  3873 1152 86 9 gwa-t3 C3 C4
2790008 103859 851  3873 1223 86 9 gwa-t3 C3 C4
2790009 103859 851  3873 1252 86 9 gwa-t3 C3 C4
2790010 103859 851  3873 1209 86 9 gwa-t3 C3 C4
2790011 103859 851  3873  953 86 9 gwa-t3 C3 C4
2790012 103859 851  3873 1184 86 9 gwa-t3 C3 C4
2790013 103859 851  3873 1192 86 9 gwa-t3 C3 C4
2790014 103859 851  3873  758 86 9 gwa-t3 C3 C4
2790015 103859 851  3873  703 86 9 gwa-t3 C3 C4
2790016 103859 851  3873 1776 86 9 gwa-t3 C3 C4
2790017 103859 851  3873  750 86 9 gwa-t3 C3 C4
2790018 103859 851  3873  971 86 9 gwa-t3 C3 C4
2790019 103859 851  3873  918 86 9 gwa-t3 C3 C4
2790020 103859 851  3873 1012 86 9 gwa-t3 C3 C4
2790021 103859 851  3873  761 86 9 gwa-t3 C3 C4
2790022 103859 851  3873 1440 86 9 gwa-t3 C3 C4
2790023 103859 851  3873  637 86 9 gwa-t3 C3 C4
2790024 103859 851  3873  671 86 9 gwa-t3 C3 C4
2790025 103859 851  3873 1218 86 9 gwa-t3 C3 C4
2790026 103859 851  3873  316 86 9 gwa-t3 C3 C4
2790027 103859 851  3873  326 86 9 gwa-t3 C3 C4
2790028 103859 851  3873  373 86 9 gwa-t3 C3 C4
2790029 103859 851  3873 1033 86 9 gwa-t3 C3 C4
2790030 103859 851  3873 1378 86 9 gwa-t3 C3 C4
2790031 103859 851  3873  808 86 9 gwa-t3 C3 C4
2790032 103859 851  3873  199 86 9 gwa-t3 C3 C4
2790033 103859 851  3873  820 86 9 gwa-t3 C3 C4
2790034 103859 851  3873 1339 86 9 gwa-t3 C3 C4
2790035 103859 851  3873  311 86 9 gwa-t3 C3 C4
2790036 103859 851  3873  919 86 9 gwa-t3 C3 C4
2790037 103859 851  3873  725 86 9 gwa-t3 C3 C4
2790038 103859 851  3873 1334 86 9 gwa-t3 C3 C4
2790039 103859 851  3873  837 86 9 gwa-t3 C3 C4
2790040 103859 851  3873  490 86 9 gwa-t3 C3 C4
2790041 103859 851  3873 1141 86 9 gwa-t3 C3 C4
2790042 103859 851  3873  534 86 9 gwa-t3 C3 C4
2790043 103859 851  3873  726 86 9 gwa-t3 C3 C4
2790044 103859 851  3873 1292 86 9 gwa-t3 C3 C4
2790045 103859 851  3873  846 86 9 gwa-t3 C3 C4
2790046 103859 851  3873 1335 86 9 gwa-t3 C3 C4
2790047 103859 851  3873  901 86 9 gwa-t3 C3 C4
2790048 103859 851  3873  497 86 9 gwa-t3 C3 C4
2790049 103859 851  3873 1214 86 9 gwa-t3 C3 C4
2790050 103859 851  3873  746 86 9 gwa-t3 C3 C4
2790051 103859 851  3873  760 86 9 gwa-t3 C3 C4
2790052 103859 851  3873 1149 86 9 gwa-t3 C3 C4
2790053 103859 851  3873  781 86 9 gwa-t3 C3 C4
2790054 103859 851  3873 1031 86 9 gwa-t3 C3 C4
2790055 103859 851  3873  862 86 9 gwa-t3 C3 C4
2790056 103859 851  3873 1314 86 9 gwa-t3 C3 C4
2790057 103859 851  3873  629 86 9 gwa-t3 C3 C4
2790058 103859 851  3873  561 86 9 gwa-t3 C3 C4
2790059 103859 851  3873  861 86 9 gwa-t3 C3 C4
2790060 103859 851  3873 1164 86 9 gwa-t3 C3 C4
2790061 103859 851  3873  854 86 9 gwa-t3 C3 C4
2790062 103859 851  3873  981 86 9 gwa-t3 C3 C4
2790063 103859 851  3873 1102 86 9 gwa-t3 C3 C4
2790064 103859 851  3873  968 86 9 gwa-t3 C3 C4
2790065 103859 851  3873 1088 86 9 gwa-t3 C3 C4
2790066 103859 851  3873 1006 86 9 gwa-t3 C3 C4
2790067 103859 851  3873  285 86 9 gwa-t3 C3 C4
2790068 103859 851  3873  805 86 9 gwa-t3 C3 C4
2790069 103859 851  3873 1180 86 9 gwa-t3 C3 C4
2790070 103859 851  3873  459 86 9 gwa-t3 C3 C4
2790071 103859 851  3873 1017 86 9 gwa-t3 C3 C4
2790072 103859 851  3873 1287 86 9 gwa-t3 C3 C4
2790073 103859 851  3873 1113 86 9 gwa-t3 C3 C4
2790074 103859 851  3873 1186 86 9 gwa-t3 C3 C4
2790075 103859 851  3873  565 86 9 gwa-t3 C3 C4
2790076 103859 851  3873  865 86 9 gwa-t3 C3 C4
2790077 103859 851  3873 1060 86 9 gwa-t3 C3 C4
2790078 103859 851  3873 1128 86 9 gwa-t3 C3 C4
2790079 103859 851  3873 1120 86 9 gwa-t3 C3 C4
2790080 103859 851  3873  991 86 9 gwa-t3 C3 C4
2790081 103859 851  3873  941 86 9 gwa-t3 C3 C4
2790082 103859 851  3873 1168 86 9 gwa-t3 C3 C4
2790083 103859 851  3873  803 86 9 gwa-t3 C3 C4
2790084 103859 851  3873  948 86 9 gwa-t3 C3 C4
2790085 103859 851  3873  817 86 9 gwa-t3 C3 C4
2790086 103859 851  3873  700 86 9 gwa-t3 C3 C4
2790087 103859 851  3873  900 86 9 gwa-t3 C3 C4
2790088 103859 851  3873  939 86 9 gwa-t3 C3 C4
2790089 103859 851  3873  631 86 9 gwa-t3 C3 C4
2790090 103859 851  3873  834 86 9 gwa-t3 C3 C4
2790091 103859 851  3873  390 86 9 gwa-t3 C3 C4
2790092 103859 851  3873 1133 86 9 gwa-t3 C3 C4
2790093 103859 851  3873  884 86 9 gwa-t3 C3 C4
2790094 103859 851  3873  763 86 9 gwa-t3 C3 C4
2790095 103859 851  3873  518 86 9 gwa-t3 C3 C4
2790096 103859 851  3873 1185 86 9 gwa-t3 C3 C4
2790097 103859 851  3873  968 86 9 gwa-t3 C3 C4
2790098 103859 851  3873 1317 86 9 gwa-t3 C3 C4
2790099 103859 851  3873  967 86 9 gwa-t3 C3 C4
2790100 103859 851  3873  340 86 9 gwa-t3 C3 C4
2790101 103859 851  3873  873 86 9 gwa-t3 C3 C4
2790102 103859 851  3873  996 86 9 gwa-t3 C3 C4
2790103 103859 851  3873  917 86 9 gwa-t3 C3 C4
2790104 103859 851  3873 1093 86 9 gwa-t3 C3 C4
2790105 103859 851  3873 1185 86 9 gwa-t3 C3 C4
2790106 103859 851  3873 1116 86 9 gwa-t3 C3 C4
2790107 103859 851  3873  910 86 9 gwa-t3 C3 C4
2790108 103859 851  3873 1411 86 9 gwa-t3 C3 C4
2790109 103859 851  3873  789 86 9 gwa-t3 C3 C4
2790110 103859 851  3873 1027 86 9 gwa-t3 C3 C4
2790111 103859 851  3873  934 86 9 gwa-t3 C3 C4
2790112 103859 851  3873  613 86 9 gwa-t3 C3 C4
2790113 103859 851  3873 1062 86 9 gwa-t3 C3 C4
2790114 103859 851  3873  798 86 9 gwa-t3 C3 C4
2790115 103859 851  3873  885 86 9 gwa-t3 C3 C4
2790116 103859 851  3873  918 86 9 gwa-t3 C3 C4
2790117 103859 851  3873  412 86 9 gwa-t3 C3 C4
2790118 103859 851  3873  641 86 9 gwa-t3 C3 C4
2790119 103859 851  3873  541 86 9 gwa-t3 C3 C4
2790120 103859 851  3873  861 86 9 gwa-t3 C3 C4
2790121 103859 851  3873  594 86 9 gwa-t3 C3 C4
2790122 103859 851  3873  724 86 9 gwa-t3 C3 C4
2790123 103859 851  3873 1098 86 9 gwa-t3 C3 C4
2790124 103859 851  3873  521 86 9 gwa-t3 C3 C4
2790125 103859 851  3873  929 86 9 gwa-t3 C3 C4
2790126 103859 851  3873  454 86 9 gwa-t3 C3 C4
2790127 103859 851  3873  911 86 9 gwa-t3 C3 C4
2790128 103859 851  3873  282 86 9 gwa-t3 C3 C4
2790129 103859 851  3873  831 86 9 gwa-t3 C3 C4
2790130 103859 851  3873 1179 86 9 gwa-t3 C3 C4
2790131 103859 851  3873 1010 86 9 gwa-t3 C3 C4
2790132 103859 851  3873  883 86 9 gwa-t3 C3 C4
2790133 103859 851  3873  414 86 9 gwa-t3 C3 C4
2790134 103859 851  3873  350 86 9 gwa-t3 C3 C4
2790135 103859 851  3873  814 86 9 gwa-t3 C3 C4
2790136 103859 851  3873  532 86 9 gwa-t3 C3 C4
2790137 103859 851  3873  664 86 9 gwa-t3 C3 C4
2790138 103859 851  3873 1012 86 9 gwa-t3 C3 C4
2790139 103859 851  3873 1162 86 9 gwa-t3 C3 C4
2790140 103859 851  3873 1460 86 9 gwa-t3 C3 C4
2790141 103859 851  3873  941 86 9 gwa-t3 C3 C4
2790142 103859 851  3873  585 86 9 gwa-t3 C3 C4
2790143 103859 851  3873  370 86 9 gwa-t3 C3 C4
2790144 103859 851  3873 1411 86 9 gwa-t3 C3 C4
2790145 103859 851  3873 1247 86 9 gwa-t3 C3 C4
2790146 103859 851  3873 1246 86 9 gwa-t3 C3 C4
2790147 103859 851  3873  916 86 9 gwa-t3 C3 C4
2790148 103859 851  3873 1272 86 9 gwa-t3 C3 C4
2790149 103859 851  3873 1173 86 9 gwa-t3 C3 C4
2790150 103859 851  3873  869 86 9 gwa-t3 C3 C4
2790151 103859 851  3873 1015 86 9 gwa-t3 C3 C4
2790152 103859 851  3873  830 86 9 gwa-t3 C3 C4
2790153 103859 851  3873  595 86 9 gwa-t3 C3 C4
2790154 103859 851  3873  510 86 9 gwa-t3 C3 C4
2790155 103859 851  3873  236 86 9 gwa-t3 C3 C4
2790156 103859 851  3873  937 86 9 gwa-t3 C3 C4
2790157 103859 851  3873  953 86 9 gwa-t3 C3 C4
2790158 103859 851  3873 1458 86 9 gwa-t3 C3 C4
2790159 103859 851  3873  769 86 9 gwa-t3 C3 C4
2790160 103859 851  3873  574 86 9 gwa-t3 C3 C4
2790161 103859 851  3873 1246 86 9 gwa-t3 C3 C4
2790162 103859 851  3873  980 86 9 gwa-t3 C3 C4
2790163 103859 851  3873  973 86 9 gwa-t3 C3 C4
2790164 103859 851  3873 1240 86 9 gwa-t3 C3 C4
2790165 103859 851  3873 1040 86 9 gwa-t3 C3 C4
2790166 103859 851  3873  973 86 9 gwa-t3 C3 C4
2790167 103859 851  3873  718 86 9 gwa-t3 C3 C4
2790168 103859 851  3873 1714 86 9 gwa-t3 C3 C4
2790169 103859 851  3873  640 86 9 gwa-t3 C3 C4
2790170 103859 851  3873  200 86 9 gwa-t3 C3 C4
2790171 103859 851  3873 1068 86 9 gwa-t3 C3 C4
2790172 103859 851  3873  449 86 9 gwa-t3 C3 C4
2790173 103859 851  3873 1261 86 9 gwa-t3 C3 C4
2790174 103859 851  3873  816 86 9 gwa-t3 C3 C4
2790175 103859 851  3873  997 86 9 gwa-t3 C3 C4
2790176 103859 851  3873  804 86 9 gwa-t3 C3 C4
2790177 103859 851  3873  849 86 9 gwa-t3 C3 C4
2790178 103859 851  3873  558 86 9 gwa-t3 C3 C4
2790179 103859 851  3873 1346 86 9 gwa-t3 C3 C4
2790180 103859 851  3873 1196 86 9 gwa-t3 C3 C4
2790181 103859 851  3873  736 86 9 gwa-t3 C3 C4
2790182 103859 851  3873  986 86 9 gwa-t3 C3 C4
2790183 103859 851  3873  662 86 9 gwa-t3 C3 C4
2790184 103859 851  3873  885 86 9 gwa-t3 C3 C4
2790185 103859 851  3873 1148 86 9 gwa-t3 C3 C4
2790186 103859 851  3873 1618 86 9 gwa-t3 C3 C4
2790187 103859 851  3873 1257 86 9 gwa-t3 C3 C4
2790188 103859 851  3873 1212 86 9 gwa-t3 C3 C4
2790189 103859 851  3873 1100 86 9 gwa-t3 C3 C4
2790190 103859 851  3873  194 86 9 gwa-t3 C3 C4
2790191 103859 851  3873 1206 86 9 gwa-t3 C3 C4
2790192 103859 851  3873 1546 86 9 gwa-t3 C3 C4
2790193 103859 851  3873 1216 86 9 gwa-t3 C3 C4
2790194 103859 851  3873 1077 86 9 gwa-t3 C3 C4
2790195 103859 851  3873  976 86 9 gwa-t3 C3 C4
2790196 103859 851  3873 1009 86 9 gwa-t3 C3 C4
2790197 103859 851  3873  889 86 9 gwa-t3 C3 C4
2790198 103859 851  3873 1243 86 9 gwa-t3 C3 C4
2790199 103859 851  3873  641 86 9 gwa-t3 C3 C4
2790200 103859 851  3873  952 86 9 gwa-t3 C3 C4
2790201 103859 851  3873 1327 86 9 gwa-t3 C3 C4
2790202 103859 851  3873 1010 86 9 gwa-t3 C3 C4
2790203 103859 851  3873 1007 86 9 gwa-t3 C3 C4
2790204 103859 851  3873  843 86 9 gwa-t3 C3 C4
2790205 103859 851  3873  605 86 9 gwa-t3 C3 C4
2790206 103859 851  3873  818 86 9 gwa-t3 C3 C4
2790207 103859 851  3873 1024 86 9 gwa-t3 C3 C4
2790208 103859 851  3873 1026 86 9 gwa-t3 C3 C4
2790209 103859 851  3873  910 86 9 gwa-t3 C3 C4
2790210 103859 851  3873  931 86 9 gwa-t3 C3 C4
2790211 103859 851  3873 1378 86 9 gwa-t3 C3 C4
2790212 103859 851  3873 1088 86 9 gwa-t3 C3 C4
2790213 103859 851  3873 1129 86 9 gwa-t3 C3 C4
2790214 103859 851  3873 1303 86 9 gwa-t3 C3 C4
2790215 103859 851  3873  598 86 9 gwa-t3 C3 C4
2790216 103859 851  3873  828 86 9 gwa-t3 C3 C4
2790217 103859 851  3873 1339 86 9 gwa-t3 C3 C4
2790218 103859 851  3873 1195 86 9 gwa-t3 C3 C4
2790219 103859 851  3873 1156 86 9 gwa-t3 C3 C4
2790220 103859 851  3873  545 86 9 gwa-t3 C3 C4
2790221 103859 851  3873  764 86 9 gwa-t3 C3 C4
2790222 103859 851  3873  961 86 9 gwa-t3 C3 C4
2790223 103859 851  3873 1283 86 9 gwa-t3 C3 C4
2790224 103859 851  3873  877 86 9 gwa-t3 C3 C4
2790225 103859 851  3873  982 86 9 gwa-t3 C3 C4
2790226 103859 851  3873 1128 86 9 gwa-t3 C3 C4
2790227 103859 851  3873 1178 86 9 gwa-t3 C3 C4
2790228 103859 851  3873  942 86 9 gwa-t3 C3 C4
2790229 103859 851  3873  792 86 9 gwa-t3 C3 C4
2790230 103859 851  3873  795 86 9 gwa-t3 C3 C4
2790231 103859 851  3873  309 86 9 gwa-t3 C3 C4
2790232 103859 851  3873 1402 86 9 gwa-t3 C3 C4
2790233 103859 851  3873 1157 86 9 gwa-t3 C3 C4
2790234 103859 851  3873  991 86 9 gwa-t3 C3 C4
2790235 103859 851  3873  859 86 9 gwa-t3 C3 C4
2790236 103859 851  3873  945 86 9 gwa-t3 C3 C4
2790237 103859 851  3873  911 86 9 gwa-t3 C3 C4
2790238 103859 851  3873  737 86 9 gwa-t3 C3 C4
2790239 103859 851  3873  661 86 9 gwa-t3 C3 C4
2790240 103859 851  3873 1004 86 9 gwa-t3 C3 C4
2790241 103859 851  3873 1161 86 9 gwa-t3 C3 C4
2790242 103859 851  3873 1344 86 9 gwa-t3 C3 C4
2790243 103859 851  3873 1009 86 9 gwa-t3 C3 C4
2790244 103859 851  3873 1085 86 9 gwa-t3 C3 C4
2790245 103859 851  3873  912 86 9 gwa-t3 C3 C4
2790246 103859 851  3873  673 86 9 gwa-t3 C3 C4
2790247 103859 851  3873  622 86 9 gwa-t3 C3 C4
2790248 103859 851  3873 1002 86 9 gwa-t3 C3 C4
2790249 103859 851  3873  787 86 9 gwa-t3 C3 C4
2790250 103859 851  3873  731 86 9 gwa-t3 C3 C4
2790251 103859 851  3873  588 86 9 gwa-t3 C3 C4
2790252 103859 851  3873  908 86 9 gwa-t3 C3 C4
2790253 103859 851  3873  947 86 9 gwa-t3 C3 C4
2790254 103859 851  3873 1069 86 9 gwa-t3 C3 C4
2790255 103859 851  3873  884 86 9 gwa-t3 C3 C4
2790256 103859 851  3873  997 86 9 gwa-t3 C3 C4
2790257 103859 851  3873  982 86 9 gwa-t3 C3 C4
2790258 103859 851  3873 1273 86 9 gwa-t3 C3 C4
2790259 103859 851  3873  915 86 9 gwa-t3 C3 C4
2790260 103859 851  3873 1241 86 9 gwa-t3 C3 C4
2790261 103859 851  3873  720 86 9 gwa-t3 C3 C4
2790262 103859 851  3873  880 86 9 gwa-t3 C3 C4
2790263 103859 851  3873 1283 86 9 gwa-t3 C3 C4
2790264 103859 851  3873  837 86 9 gwa-t3 C3 C4
2790265 103859 851  3873  908 86 9 gwa-t3 C3 C4
2790266 103859 851  3873  535 86 9 gwa-t3 C3 C4
2790267 103859 851  3873  639 86 9 gwa-t3 C3 C4
2790268 103859 851  3873 1063 86 9 gwa-t3 C3 C4
2790269 103859 851  3873 1201 86 9 gwa-t3 C3 C4
2790270 103859 851  3873 1103 86 9 gwa-t3 C3 C4
2790271 103859 851  3873  796 86 9 gwa-t3 C3 C4
2790272 103859 851  3873 1022 86 9 gwa-t3 C3 C4
2790273 103859 851  3873  269 86 9 gwa-t3 C3 C4
2790274 103859 851  3873  842 86 9 gwa-t3 C3 C4
2790275 103859 851  3873  945 86 9 gwa-t3 C3 C4
2790276 103859 851  3873  582 86 9 gwa-t3 C3 C4
2790277 103859 851  3873 1247 86 9 gwa-t3 C3 C4
2790278 103859 851  3873 1001 86 9 gwa-t3 C3 C4
2790279 103859 851  3873  912 86 9 gwa-t3 C3 C4
2790280 103859 851  3873 1212 86 9 gwa-t3 C3 C4
2790281 103859 851  3873  587 86 9 gwa-t3 C3 C4
2790282 103859 851  3873 1182 86 9 gwa-t3 C3 C4
2790283 103859 851  3873  860 86 9 gwa-t3 C3 C4
2790284 103859 851  3873 1110 86 9 gwa-t3 C3 C4
2790285 103859 851  3873 1195 86 9 gwa-t3 C3 C4
2790286 103859 851  3873 1278 86 9 gwa-t3 C3 C4
2790287 103859 851  3873 1038 86 9 gwa-t3 C3 C4
2790288 103859 851  3873  636 86 9 gwa-t3 C3 C4
2790289 103859 851  3873 1089 86 9 gwa-t3 C3 C4
2790290 103859 851  3873  538 86 9 gwa-t3 C3 C4
2790291 103859 851  3873  906 86 9 gwa-t3 C3 C4
2790292 103859 851  3873  491 86 9 gwa-t3 C3 C4
2790293 103859 851  3873 1762 86 9 gwa-t3 C3 C4
2790294 103859 851  3873 1137 86 9 gwa-t3 C3 C4
2790295 103859 851  3873 1663 86 9 gwa-t3 C3 C4
2790296 103859 851  3873 1132 86 9 gwa-t3 C3 C4
2790297 103859 851  3873 1499 86 9 gwa-t3 C3 C4
2790298 103859 851  3873 1086 86 9 gwa-t3 C3 C4
2790299 103859 851  3873  865 86 9 gwa-t3 C3 C4
2790300 103859 851  3873  678 86 9 gwa-t3 C3 C4
2790301 103859 851  3873  819 86 9 gwa-t3 C3 C4
2790302 103859 851  3873  761 86 9 gwa-t3 C3 C4
2790303 103859 851  3873  923 86 9 gwa-t3 C3 C4
2790304 103859 851  3873 1075 86 9 gwa-t3 C3 C4
2790305 103859 851  3873  878 86 9 gwa-t3 C3 C4
