time jobId jobSize runtime tasks user
740098 2165 8 438 128;523;76;574;767;98;675;666 2
740159 2166 3 611 671;507;656 1
740198 2167 4 706 685;394;764;979 14
740376 2168 5 800 257;1414;1077;396;858 2
741126 2169 2 952 696;1207 1
741266 2170 6 636 1048;981;557;299;572;358 2
742549 2171 9 625 876;409;450;95;629;826;1277;725;338 122
742595 2172 1 337 337 2
742641 2173 2 466 685;248 99
743391 2174 2 1056 779;1333 38
743460 2175 2 714 917;510 2
743487 2176 2 136 194;78 38
743636 2177 17 710 834;809;1280;752;754;504;700;119;733;319;842;497;851;1012;752;554;759 1
743898 2178 1 949 949 1
743959 2179 1 1053 1053 3
744372 2180 9 747 593;673;907;278;910;763;1303;851;441 99
744377 2181 4 372 386;278;242;580 1
744512 2182 2 687 393;981 1
744539 2183 2 1024 685;1364 85
744642 2184 1 431 431 1
744698 2185 2 868 722;1013 14
744726 2186 12 735 379;1208;902;692;997;325;665;888;735;758;561;709 8
744865 2187 3 658 951;210;814 1
745041 2188 2 1026 1261;792 16
745154 2189 8 759 999;552;327;1340;1270;80;874;631 1
746592 2190 2 766 1032;500 2
746862 2191 5 689 161;695;1094;533;964 8
747190 2192 3 768 541;1042;722 3
747427 2193 7 661 589;574;966;234;777;1336;148 1
747608 2194 6 458 280;585;771;711;263;140 1
747811 2195 3 591 1008;673;93 1
749492 2196 4 473 853;504;373;162 17
749604 2197 12 541 720;469;691;516;270;64;782;683;581;1301;94;318 4
749678 2198 4 521 273;692;822;297 35
750064 2199 2 368 629;108 1
750424 2200 3 300 186;334;380 53
750675 2201 3 922 1026;970;769 4
751287 2202 10 813 565;810;1227;1408;875;450;589;946;1028;229 16
752002 2203 3 619 1105;446;305 366
753551 2204 6 756 981;374;969;307;1096;808 73
753701 2205 3 470 833;290;286 12
753842 2206 4 770 738;441;1242;659 11
754195 2207 2 566 593;540 11
754388 2208 2 829 901;757 308
754627 2209 2 806 1123;488 1
754641 2210 12 768 1102;106;473;983;796;1169;481;266;631;1099;1340;768 7
754788 2211 8 773 771;834;158;1174;1055;1011;711;471 30
757998 2212 5 752 1132;555;499;892;682 22
758252 2213 1 942 942 2
758366 2214 2 964 591;1336 33
758381 2215 5 894 591;1459;1100;672;650 79
758884 2216 4 921 1261;972;319;1131 8
759113 2217 9 650 1500;324;1031;123;285;411;820;770;590 5
759250 2218 2 594 102;1086 44
759291 2219 11 774 225;117;1039;1087;748;643;838;1220;1304;968;327 1
761870 2220 4 648 280;490;709;1115 1
762698 2221 1 807 807 58
763249 2222 8 756 310;688;496;1316;1075;608;908;651 247
763350 2223 2 914 1077;752 10
763559 2224 3 968 1284;204;1416 112
763592 2225 8 785 922;519;1030;588;1237;757;668;556 40
763796 2226 8 626 743;275;875;938;246;808;712;412 5
764058 2227 35 604 438;154;669;869;1153;554;834;992;1156;475;141;157;873;369;634;510;298;185;308;216;693;130;799;737;733;396;361;1296;772;821;676;1059;383;981;328 1
764119 2228 3 581 1034;306;402 8
764191 2229 4 913 1058;589;1222;782 7
764313 2230 4 457 720;724;175;208 1
764906 2231 4 709 494;967;850;525 1
765466 2232 3 540 475;91;1055 2
765574 2233 3 948 1080;524;1241 5
765644 2234 14 662 407;867;570;727;598;524;811;342;621;446;931;442;905;1079 2
765733 2235 5 655 307;615;762;896;695 2
765794 2236 2 760 669;850 3
767437 2237 2 873 1069;677 1
768226 2238 31 584 394;540;990;432;516;498;677;806;786;399;610;691;253;394;587;701;224;498;739;142;321;483;1120;757;515;205;747;984;723;1213;150 18
769639 2239 2 784 810;759 42
769934 2240 4 709 381;1067;1134;254 7
771844 2241 5 570 650;419;673;190;919 195
771921 2242 3 768 801;679;823 1
771936 2243 32 681 1260;149;788;902;77;612;253;844;757;94;126;775;282;650;773;966;136;1455;700;776;1013;1144;836;548;1168;847;483;641;733;1027;606;373 5
772273 2244 9 776 632;923;1203;160;421;919;986;999;739 18
772521 2245 3 749 667;389;1191 2
773246 2246 2 518 674;362 18
773736 2247 5 656 1004;791;371;793;322 1
779897 2248 6 601 912;245;920;363;725;443 1
779960 2249 2 259 241;277 3
780522 2250 9 586 1080;137;786;632;689;584;520;727;116 6
781889 2251 2 330 485;176 1
783725 2252 4 878 968;1338;670;538 7
783974 2253 16 681 1134;1354;433;1166;599;149;692;714;654;324;617;904;327;424;285;1123 7
784020 2254 1 918 918 1
784927 2255 20 651 1271;1004;288;461;282;599;686;1321;122;397;809;921;260;822;963;373;675;590;266;913 1
785361 2256 6 743 1097;452;771;1403;296;441 7
794273 2257 3 759 458;800;1020 1
795258 2258 2 754 1141;368 1
796255 2259 3 912 215;1239;1282 1
796340 2260 3 848 1214;667;664 1
796576 2261 3 788 253;1038;1073 2
796680 2262 5 484 274;1142;584;124;298 12
796720 2263 2 669 476;862 83
796826 2264 11 654 650;780;331;229;861;452;438;1183;1054;856;361 9
797799 2265 9 578 568;816;485;425;248;570;999;362;733 125
797865 2266 6 760 397;990;901;386;1152;737 1
798090 2267 16 765 421;276;644;624;1054;608;826;582;342;1427;589;1381;493;922;1227;823 1
798747 2268 3 874 1277;397;947 24
798891 2269 3 471 661;595;157 10
799024 2270 2 611 575;647 1
799040 2271 18 726 1191;762;829;1185;388;638;406;271;385;246;680;1463;804;286;1362;726;876;561 1
799066 2272 1 1287 1287 8
799134 2273 3 685 1229;409;416 1
799157 2274 2 294 213;376 1
799201 2275 13 584 1001;487;198;815;165;404;309;499;256;1230;1097;965;163 3
799467 2276 5 507 464;1130;263;181;497 2
799484 2277 5 586 241;348;752;567;1024 1
799903 2278 3 182 299;75;173 1
800192 2279 3 442 440;384;501 3
800263 2280 5 618 929;163;786;165;1045 16
800343 2281 5 406 89;1096;348;286;209 2
800471 2282 3 685 412;671;971 30
800487 2283 2 682 771;593 5
800568 2284 6 903 1359;552;1171;1120;743;474 2
800743 2285 5 650 513;716;1051;337;632 4
800750 2286 3 826 1299;163;1016 8
800774 2287 7 569 797;108;1386;142;365;547;641 19
800862 2288 6 585 565;572;694;825;435;418 2
800904 2289 4 548 321;513;528;831 1
800923 2290 1 1492 1492 2
801078 2291 2 504 839;168 5
801572 2292 10 748 344;1084;1063;430;1035;633;190;316;1230;1154 13
801587 2293 2 946 1114;779 1
801609 2294 3 515 293;636;617 4
801663 2295 3 886 1268;637;752 4
801935 2296 7 789 820;466;665;1145;955;374;1097 1
802059 2297 7 627 557;1087;585;205;68;952;936 7
802205 2298 3 967 1230;1229;443 1
802248 2299 5 620 280;474;1079;328;937 2
802370 2300 3 493 602;318;560 3
802729 2301 1 911 911 8
802741 2302 4 562 371;888;362;628 18
802764 2303 2 647 877;417 165
802767 2304 3 864 511;1355;727 3
802943 2305 2 1002 1070;935 3
803171 2306 1 613 613 4
803209 2307 6 365 354;291;623;309;404;208 3
803221 2308 3 305 314;104;498 5
803569 2309 17 615 1006;989;465;679;780;148;399;783;144;1067;263;510;530;289;902;978;529 5
803708 2310 6 1042 975;753;1357;1433;1026;706 3
803724 2311 19 635 534;566;386;1033;639;109;904;820;722;647;1112;930;521;546;101;897;415;165;1014 25
803850 2312 1 1329 1329 1
803856 2313 4 635 297;1068;478;697 4
804119 2314 11 552 1446;206;444;555;1469;393;316;199;554;129;359 1
805371 2315 5 987 1235;785;1288;1273;356 1
805653 2316 8 904 610;1121;670;267;869;928;1388;1378 8
805683 2317 8 537 154;248;646;106;706;785;909;743 265
805708 2318 3 237 404;77;229 4
805898 2319 2 585 198;972 9
805917 2320 3 586 1360;92;305 1
806371 2321 3 1037 966;888;1257 1
806392 2322 8 683 395;954;470;1323;920;287;531;583 1
806602 2323 2 626 994;257 3
806636 2324 3 611 617;262;954 105
806660 2325 2 1103 1358;848 2
806723 2326 3 960 1491;270;1118 4
806778 2327 3 587 1006;676;80 12
806815 2328 3 622 410;499;956 2
806888 2329 2 838 280;1396 5
806949 2330 6 811 452;651;189;978;1288;1308 3
807075 2331 13 531 534;848;634;563;161;257;176;646;646;811;776;589;257 2
807342 2332 2 686 800;573 27
807353 2333 3 590 693;236;840 25
807805 2334 7 547 974;687;647;96;714;501;208 1
808082 2335 2 482 249;714 1
808647 2336 4 404 785;441;300;91 1
808716 2337 7 758 848;581;1116;397;1281;675;405 339
809777 2338 2 1045 983;1107 39
809820 2339 4 355 618;389;115;298 1
810000 2340 2 403 524;282 1
810071 2341 4 424 284;102;80;1232 33
810080 2342 6 798 1406;885;288;938;320;954 1
810116 2343 3 688 625;1236;204 2
810630 2344 28 758 960;362;864;949;1025;107;807;442;425;488;659;383;1096;1205;599;463;462;823;1132;1096;1224;1323;538;452;1197;735;641;778 1
810676 2345 2 414 135;692 9
810759 2346 3 579 494;573;671 9
810773 2347 4 770 407;621;913;1140 1
810841 2348 7 834 403;1496;121;1269;573;944;1030 5
811066 2349 3 663 955;789;246 1
811086 2350 4 683 961;706;549;516 4
811213 2351 2 440 254;625 41
811305 2352 2 856 815;898 1
811659 2353 5 644 180;724;543;517;1258 2
811734 2354 6 736 969;874;690;744;565;574 40
811754 2355 1 595 595 7
811811 2356 8 632 663;846;236;227;796;829;1081;379 61
811860 2357 4 528 192;242;437;1240 3
811882 2358 4 915 608;1356;987;710 9
811949 2359 5 617 705;850;473;957;102 8
812203 2360 2 595 819;371 240
812216 2361 5 692 489;562;1061;545;803 1
812224 2362 6 534 844;392;271;707;573;420 2
812230 2363 4 323 310;431;117;434 28
812327 2364 6 994 628;528;1229;1353;1257;966 135
812656 2365 1 234 234 10
812661 2366 5 495 613;286;440;552;586 7
812702 2367 8 684 391;1008;778;526;617;374;967;815 259
812763 2368 1 578 578 3
812781 2369 2 658 140;1176 19
812892 2370 13 703 1301;759;963;289;393;607;775;213;1214;662;392;820;752 273
812940 2371 2 845 751;939 1
812942 2372 2 646 1078;214 1
813051 2373 2 910 566;1253 17
813076 2374 6 872 1194;1282;375;926;683;772 2
813396 2375 3 548 444;737;464 1
813502 2376 2 1069 812;1326 4
813577 2377 2 656 727;586 1
813657 2378 5 836 898;1319;814;233;915 1
813742 2379 2 630 1025;236 4
813890 2380 5 742 965;925;842;553;424 113
814188 2381 5 485 425;495;556;433;516 7
814422 2382 2 341 469;213 12
814442 2383 2 494 256;732 1
814493 2384 3 830 1053;568;868 1
814607 2385 1 167 167 2
814880 2386 3 695 395;1244;447 39
814952 2387 1 309 309 1
814998 2388 5 522 698;524;794;218;375 4
815013 2389 3 520 208;1079;272 1
815159 2390 3 574 184;891;647 38
815622 2391 6 492 1038;162;177;286;1219;68 78
816252 2392 19 602 742;800;249;615;104;1180;870;144;545;527;1054;225;195;470;73;746;562;1282;1057 5
816374 2393 3 678 795;355;884 2
816503 2394 4 226 534;93;141;134 1
816614 2395 29 565 398;577;145;356;608;619;255;94;1144;496;1239;85;490;524;87;1012;780;132;432;1319;365;643;242;846;1270;398;905;405;517 1
816618 2396 15 526 877;96;1027;1041;365;376;239;98;705;602;637;529;163;394;744 9
816989 2397 1 822 822 16
817358 2398 1 622 622 33
817571 2399 8 546 344;322;436;543;586;1079;452;605 8
818168 2400 12 588 773;742;61;916;622;991;289;77;595;1058;806;128 125
818303 2401 1 559 559 1
818537 2402 4 842 350;847;1112;1059 1
818778 2403 5 343 257;466;411;315;264 3
819153 2404 2 296 339;252 4
819278 2405 19 716 968;216;426;107;910;1165;1163;694;936;374;778;1038;500;909;536;1233;416;878;359 1
820390 2406 1 955 955 1
821238 2407 2 350 577;124 4
821731 2408 6 590 415;1032;142;911;568;472 3
821759 2409 3 642 607;892;428 1
821777 2410 1 1052 1052 1
821955 2411 3 900 1122;963;616 2
822301 2412 2 550 869;232 1
822352 2413 6 577 540;650;865;915;248;246 4
822409 2414 2 950 880;1020 21
822472 2415 2 604 558;649 264
822733 2416 3 892 689;1088;898 71
823028 2417 3 838 1232;461;820 1
823167 2418 1 1407 1407 1
823180 2419 2 512 495;529 1
823188 2420 2 555 588;522 8
823217 2421 13 740 112;522;762;788;366;259;1295;1304;610;1275;462;641;1225 206
823274 2422 2 128 189;67 2
823300 2423 2 358 472;245 4
823392 2424 5 365 557;208;204;121;737 6
823417 2425 11 810 701;1404;110;286;728;1104;1160;956;880;621;965 1
823838 2426 8 584 863;469;867;606;235;405;947;277 1
823920 2427 4 734 1048;747;627;516 1
823956 2428 4 335 168;754;213;206 1
823964 2429 4 520 682;528;107;763 3
824429 2430 2 415 133;697 2
824593 2431 3 814 1401;819;222 1
824767 2432 2 840 980;699 8
824918 2433 3 777 778;405;1148 2
824926 2434 1 687 687 3
825412 2435 12 776 960;171;539;1124;1053;709;473;1103;934;964;878;404 76
825468 2436 2 486 414;557 4
825640 2437 7 618 789;695;616;628;140;565;892 217
825647 2438 5 583 151;646;748;667;704 6
825798 2439 2 810 1003;616 1
825825 2440 2 648 813;482 252
825996 2441 3 297 386;314;191 1
826180 2442 5 758 689;459;987;853;802 1
826189 2443 3 733 1467;273;460 1
826939 2444 2 444 298;589 5
827432 2445 6 681 1411;394;139;173;1107;864 1
827469 2446 1 503 503 2
827498 2447 1 514 514 8
827525 2448 8 644 818;822;255;790;427;472;895;676 1
827793 2449 4 790 571;1274;1014;300 61
827813 2450 2 348 577;119 1
828098 2451 11 535 734;93;829;585;325;669;251;674;619;554;554 23
828160 2452 3 632 900;802;193 1
828237 2453 3 721 814;606;742 2
828353 2454 1 546 546 73
828387 2455 4 602 836;616;346;608 2
828482 2456 5 886 118;926;738;1279;1369 1
828652 2457 3 1002 1392;619;996 1
829070 2458 4 774 950;549;796;800 6
829110 2459 2 510 514;507 7
829496 2460 2 564 642;487 5
829728 2461 6 663 207;472;594;1347;317;1040 2
829823 2462 2 360 504;216 2
830208 2463 2 596 968;224 22
830286 2464 6 896 688;1066;1213;1231;554;621 27
830431 2465 3 506 154;521;842 2
831122 2466 9 673 129;807;1119;326;527;813;66;926;1348 3
832307 2467 1 207 207 257
832488 2468 6 402 290;212;220;371;1039;279 1
832590 2469 7 692 129;1030;502;914;885;805;579 1
832907 2470 1 528 528 1
833118 2471 2 700 632;767 365
833487 2472 10 637 65;606;133;1029;825;808;225;807;1261;613 4
833711 2473 3 884 951;320;1380 138
833825 2474 2 878 529;1226 1
834125 2475 2 916 1248;584 2
834947 2476 2 342 221;462 2
834992 2477 2 322 581;64 54
835310 2478 2 737 936;538 1
835363 2479 2 470 501;439 2
835462 2480 6 823 1104;807;494;1034;558;939 21
836385 2481 4 859 370;963;805;1298 41
836490 2482 1 541 541 3
836697 2483 6 509 681;210;646;763;666;89 6
836796 2484 12 655 754;825;320;145;468;1311;69;991;1474;573;127;798 1
836812 2485 1 722 722 2
837406 2486 10 694 550;383;86;245;722;836;1157;1278;1199;485 1
837430 2487 6 662 309;1049;740;615;456;801 1
837467 2488 3 797 900;1317;173 40
837591 2489 7 716 921;645;132;557;1056;1070;633 1
837610 2490 3 726 817;234;1126 192
837797 2491 1 591 591 2
837879 2492 2 464 737;190 313
838114 2493 2 665 828;502 12
838391 2494 7 585 401;1099;403;942;552;377;324 20
838399 2495 5 936 920;846;1047;961;904 2
838549 2496 3 712 725;863;548 2
840128 2497 2 284 102;465 14
840347 2498 3 1017 830;978;1244 1
840618 2499 7 882 1297;685;1400;209;359;907;1320 2
840736 2500 3 841 742;925;856 3
843140 2501 18 653 799;455;466;341;219;468;852;502;583;993;798;762;689;395;471;743;848;1373 41
843755 2502 6 401 771;126;873;263;80;295 69
844059 2503 7 611 253;297;889;659;698;776;708 1
844408 2504 2 750 636;864 55
844589 2505 13 716 466;1076;780;326;482;1333;348;399;883;764;1293;957;203 1
844716 2506 2 765 1035;495 84
844767 2507 3 765 1061;369;866 1
844827 2508 1 755 755 6
844940 2509 2 769 805;733 3
845008 2510 6 724 64;1257;1176;1016;476;356 239
845120 2511 1 105 105 1
845171 2512 1 909 909 44
845469 2513 1 424 424 3
845556 2514 2 710 786;634 2
845682 2515 4 758 482;1341;415;792 1
845748 2516 24 754 1243;1184;1031;910;165;1124;289;388;1315;663;634;359;410;579;848;728;558;809;1277;1134;1158;561;215;525 1
845918 2517 14 625 1167;784;320;345;777;898;455;635;243;952;251;497;440;992 1
846516 2518 13 636 277;830;1339;69;467;965;597;557;757;813;297;1138;157 1
846563 2519 14 708 914;1127;1000;440;406;932;842;990;485;603;270;676;1011;216 2
846739 2520 5 506 515;91;265;1033;626 2
847241 2521 2 584 937;231 4
847348 2522 4 840 1231;1054;445;631 25
847652 2523 4 915 622;906;909;1224 2
849359 2524 8 645 568;1131;456;603;794;719;228;660 1
849362 2525 6 759 705;1139;406;666;716;921 58
849466 2526 13 735 970;1269;220;928;416;622;713;573;782;638;839;946;645 1
849845 2527 3 626 447;165;1265 26
850047 2528 3 487 350;185;927 1
850248 2529 1 445 445 1
850397 2530 2 730 719;741 3
850924 2531 28 653 1232;364;1062;399;1070;661;544;382;260;890;436;1370;448;301;220;268;1015;673;437;802;1030;141;781;1143;267;838;665;584 74
850983 2532 1 586 586 1
851089 2533 5 651 708;737;1066;380;364 6
853849 2534 5 755 769;871;660;968;507 278
854813 2535 2 708 876;539 1
855098 2536 3 526 338;363;876 1
855265 2537 8 610 323;593;1075;241;315;824;855;651 26
858446 2538 86 678 602;1190;108;1333;278;1038;523;838;1150;762;565;526;762;70;753;626;841;646;560;843;522;332;863;1043;657;245;242;837;597;721;711;766;1263;547;462;857;271;1097;399;702;1027;855;1372;296;416;788;339;765;389;698;567;827;1105;463;298;888;110;497;424;1233;1362;783;1159;238;397;421;294;1130;1445;377;321;991;715;1237;1047;769;690;794;475;742;209;235;391;461;719;401 74
858862 2539 2 411 159;663 149
859001 2540 12 743 943;1069;1147;823;845;798;569;139;96;556;833;1097 1
859538 2541 6 642 664;508;835;255;446;1143 3
861738 2542 3 882 390;1283;974 1
862139 2543 2 836 623;1050 15
862385 2544 26 564 422;855;95;323;306;375;216;950;695;395;489;743;978;231;937;1281;449;845;616;110;1109;431;251;910;113;548 1
868362 2545 1 834 834 2
869532 2546 1 343 343 7
870530 2547 2 1268 1249;1286 12
870654 2548 2 938 1025;851 22
871250 2549 8 766 143;1171;1231;699;200;751;827;1103 4
872483 2550 5 691 525;758;802;501;867 115
873856 2551 3 871 703;1003;906 1
875999 2552 5 1019 644;941;1263;1408;838 3
876146 2553 5 762 523;783;1355;668;481 1
876579 2554 1 443 443 4
876652 2555 6 710 1083;805;809;494;199;868 3
877644 2556 2 591 596;586 129
878005 2557 5 663 819;542;1075;619;259 1
879034 2558 2 768 1133;403 6
881891 2559 1 491 491 171
882359 2560 3 473 253;473;692 1
882366 2561 5 671 736;1436;642;333;207 3
882764 2562 40 655 323;632;1283;575;582;138;143;783;578;506;1118;788;883;250;1261;636;616;551;199;107;1061;327;485;633;827;748;493;995;1234;598;886;1176;885;908;840;632;200;199;383;729 234
882852 2563 3 815 755;890;800 2
883898 2564 5 818 1168;683;1458;522;257 1
884030 2565 2 870 1249;492 2
884141 2566 4 598 516;305;861;708 3
884181 2567 2 966 1499;434 30
885481 2568 3 557 514;524;632 8
885583 2569 6 305 120;600;137;209;119;647 57
885633 2570 4 848 741;627;789;1235 9
886065 2571 6 632 1047;73;1182;685;271;537 1
886634 2572 2 846 1389;302 1
886790 2573 5 975 943;1112;810;722;1287 1
886870 2574 2 209 220;198 78
887179 2575 8 474 591;508;278;917;306;264;795;129 15
887235 2576 3 857 1436;819;315 1
887492 2577 21 635 431;223;910;535;1250;447;552;185;263;892;214;986;444;768;585;560;1158;939;224;382;1392 5
887898 2578 1 1034 1034 108
887965 2579 1 226 226 7
887979 2580 2 680 825;534 30
888043 2581 3 510 613;555;361 10
888237 2582 2 488 704;271 298
888696 2583 6 521 232;721;745;676;216;538 1
888750 2584 1 964 964 1
889028 2585 2 630 785;474 15
889165 2586 5 621 541;1241;93;962;267 15
889285 2587 5 419 396;987;190;78;443 1
889319 2588 3 427 240;890;152 1
889394 2589 33 655 1127;333;1342;63;1308;1199;480;823;353;310;349;957;389;506;408;735;583;673;375;788;786;560;511;637;363;536;970;71;1108;1006;737;625;618 1
889461 2590 2 668 451;884 1
889474 2591 19 713 323;334;1253;948;478;156;1098;889;824;340;468;389;819;923;847;266;927;995;1261 2
889766 2592 1 1036 1036 2
889870 2593 2 601 360;842 2
889916 2594 2 374 400;349 1
889962 2595 3 860 660;792;1128 47
890066 2596 4 586 1066;863;113;301 2
890108 2597 3 911 870;1319;544 2
890218 2598 5 340 176;199;257;664;406 24
890856 2599 4 658 970;1042;378;241 47
890941 2600 5 732 886;745;343;1055;633 3
891350 2601 3 618 201;976;676 1
891578 2602 4 763 760;118;895;1278 4
891663 2603 1 874 874 22
891728 2604 1 448 448 1
891732 2605 2 312 474;149 3
891766 2606 3 406 731;99;389 268
891841 2607 4 616 849;258;500;855 1
891849 2608 2 583 964;202 1
891923 2609 3 593 348;742;690 9
892405 2610 3 510 153;762;615 21
892461 2611 2 945 1324;566 11
892842 2612 2 630 477;782 5
892917 2613 3 857 916;563;1092 1
893036 2614 3 568 378;585;741 49
893202 2615 7 601 503;554;612;405;833;924;379 2
893222 2616 11 615 417;650;974;838;525;700;493;243;412;647;867 25
893234 2617 2 444 157;731 104
893369 2618 3 794 705;549;1128 74
893457 2619 4 782 424;338;1379;985 1
893465 2620 5 652 127;1001;1067;120;947 319
893508 2621 2 655 1240;70 4
893604 2622 3 424 132;400;741 4
893617 2623 5 760 1029;1141;515;293;821 87
894012 2624 5 703 185;1204;1024;922;179 1
894172 2625 7 624 534;159;807;1255;645;182;785 75
894225 2626 7 564 436;980;124;887;652;580;287 2
894251 2627 8 542 528;164;1008;385;977;337;370;567 39
894310 2628 2 602 620;584 39
894336 2629 2 806 950;661 33
894595 2630 6 655 748;541;557;1006;493;585 3
894737 2631 12 666 370;644;843;1305;238;1187;995;390;948;93;733;244 16
895138 2632 2 724 636;813 1
895170 2633 5 935 1189;378;986;1141;979 3
