taskId time jobId jobSize runtime user peer
    1    358    1    1    93  47 14
16816 202134  669 1121  1496   3 32
16817 202134  669 1121  1901   3 32
16818 202134  669 1121  1440   3 32
16819 202134  669 1121  2751   3 32
16820 202134  669 1121   412   3 32
16821 202134  669 1121  1048   3 32
16822 202134  669 1121  1801   3 32
16823 202134  669 1121  1095   3 32
16824 202134  669 1121   410   3 32
16825 202134  669 1121  1543   3 32
16826 202134  669 1121  2702   3 32
16827 202134  669 1121  2406   3 32
16828 202134  669 1121   435   3 32
16829 202134  669 1121  3789   3 32
16830 202134  669 1121  1968   3 32
16831 202134  669 1121   249   3 32
16832 202134  669 1121   970   3 32
16833 202134  669 1121  1410   3 32
16834 202134  669 1121  2745   3 32
16835 202134  669 1121  5732   3 32
16836 202134  669 1121  1164   3 32
16837 202134  669 1121  1704   3 32
16838 202134  669 1121   402   3 32
16839 202134  669 1121  2118   3 32
16840 202134  669 1121  5799   3 32
16841 202134  669 1121   749   3 32
16842 202134  669 1121  1838   3 32
16843 202134  669 1121  1645   3 32
16844 202134  669 1121  1556   3 32
16845 202134  669 1121 20221   3 32
16846 202134  669 1121  1830   3 32
16847 202134  669 1121  1957   3 32
16848 202134  669 1121  1338   3 32
16849 202134  669 1121  1015   3 32
16850 202134  669 1121  3734   3 32
16851 202134  669 1121  3247   3 32
16852 202134  669 1121   737   3 32
16853 202134  669 1121  1750   3 32
16854 202134  669 1121  1619   3 32
16855 202134  669 1121  1386   3 32
16856 202134  669 1121 10740   3 32
16857 202134  669 1121  1679   3 32
16858 202134  669 1121   262   3 32
16859 202134  669 1121  1862   3 32
16860 202134  669 1121   580   3 32
16861 202134  669 1121  1850   3 32
16862 202134  669 1121   625   3 32
16863 202134  669 1121  1712   3 32
16864 202134  669 1121  1745   3 32
16865 202134  669 1121  2859   3 32
16866 202134  669 1121  2568   3 32
16867 202134  669 1121  3096   3 32
16868 202134  669 1121  1042   3 32
16869 202134  669 1121  1819   3 32
16870 202134  669 1121   793   3 32
16871 202134  669 1121  1858   3 32
16872 202134  669 1121  3972   3 32
16873 202134  669 1121  1708   3 32
16874 202134  669 1121  2232   3 32
16875 202134  669 1121   892   3 32
16876 202134  669 1121  1981   3 32
16877 202134  669 1121  1905   3 32
16878 202134  669 1121  1031   3 32
16879 202134  669 1121   897   3 32
16880 202134  669 1121   998   3 32
16881 202134  669 1121   788   3 32
16882 202134  669 1121  1262   3 32
16883 202134  669 1121  1058   3 32
16884 202134  669 1121   832   3 32
16885 202134  669 1121  3291   3 32
16886 202134  669 1121  3834   3 32
16887 202134  669 1121   760   3 32
16888 202134  669 1121  1390   3 32
16889 202134  669 1121   398   3 32
16890 202134  669 1121  3242   3 32
16891 202134  669 1121  1770   3 32
16892 202134  669 1121   771   3 32
16893 202134  669 1121  3169   3 32
16894 202134  669 1121   451   3 32
16895 202134  669 1121  3620   3 32
16896 202134  669 1121   976   3 32
16897 202134  669 1121  3353   3 32
16898 202134  669 1121  1144   3 32
16899 202134  669 1121  1811   3 32
16900 202134  669 1121   829   3 32
16901 202134  669 1121  1127   3 32
16902 202134  669 1121   783   3 32
16903 202134  669 1121  1453   3 32
16904 202134  669 1121   736   3 32
16905 202134  669 1121  2868   3 32
16906 202134  669 1121  2332   3 32
16907 202134  669 1121  5711   3 32
16908 202134  669 1121  2869   3 32
16909 202134  669 1121   684   3 32
16910 202134  669 1121   921   3 32
16911 202134  669 1121  1554   3 32
16912 202134  669 1121  2699   3 32
16913 202134  669 1121   693   3 32
16914 202134  669 1121   697   3 32
16915 202134  669 1121  2253   3 32
16916 202134  669 1121   727   3 32
16917 202134  669 1121  2002   3 32
16918 202134  669 1121   596   3 32
16919 202134  669 1121  2167   3 32
16920 202134  669 1121   237   3 32
16921 202134  669 1121   980   3 32
16922 202134  669 1121  1542   3 32
16923 202134  669 1121  1163   3 32
16924 202134  669 1121  1383   3 32
16925 202134  669 1121  4158   3 32
16926 202134  669 1121  3076   3 32
16927 202134  669 1121  2116   3 32
16928 202134  669 1121  1284   3 32
16929 202134  669 1121  7351   3 32
16930 202134  669 1121  7261   3 32
16931 202134  669 1121  2409   3 32
16932 202134  669 1121  2088   3 32
16933 202134  669 1121  6110   3 32
16934 202134  669 1121  3339   3 32
16935 202134  669 1121   680   3 32
16936 202134  669 1121  1054   3 32
16937 202134  669 1121  2614   3 32
16938 202134  669 1121  1273   3 32
16939 202134  669 1121  1835   3 32
16940 202134  669 1121  8205   3 32
16941 202134  669 1121   591   3 32
16942 202134  669 1121   840   3 32
16943 202134  669 1121   729   3 32
16944 202134  669 1121  1112   3 32
16945 202134  669 1121   842   3 32
16946 202134  669 1121  1345   3 32
16947 202134  669 1121  1803   3 32
16948 202134  669 1121   962   3 32
16949 202134  669 1121  2194   3 32
16950 202134  669 1121   697   3 32
16951 202134  669 1121  1524   3 32
16952 202134  669 1121   509   3 32
16953 202134  669 1121  1031   3 32
16954 202134  669 1121  1466   3 32
16955 202134  669 1121  1918   3 32
16956 202134  669 1121  3977   3 32
16957 202134  669 1121  2171   3 32
16958 202134  669 1121  4245   3 32
16959 202134  669 1121   983   3 32
16960 202134  669 1121  1287   3 32
16961 202134  669 1121  2069   3 32
16962 202134  669 1121  1836   3 32
16963 202134  669 1121  2882   3 32
16964 202134  669 1121  2075   3 32
16965 202134  669 1121   783   3 32
16966 202134  669 1121  1447   3 32
16967 202134  669 1121   164   3 32
16968 202134  669 1121   887   3 32
16969 202134  669 1121  1634   3 32
16970 202134  669 1121  1835   3 32
16971 202134  669 1121  1360   3 32
16972 202134  669 1121   552   3 32
16973 202134  669 1121  1080   3 32
16974 202134  669 1121  1299   3 32
16975 202134  669 1121  2523   3 32
16976 202134  669 1121   302   3 32
16977 202134  669 1121  1431   3 32
16978 202134  669 1121  3190   3 32
16979 202134  669 1121  2142   3 32
16980 202134  669 1121 10934   3 32
16981 202134  669 1121  1202   3 32
16982 202134  669 1121  1794   3 32
16983 202134  669 1121   713   3 32
16984 202134  669 1121  3177   3 32
16985 202134  669 1121  1234   3 32
16986 202134  669 1121  1188   3 32
16987 202134  669 1121  3795   3 32
16988 202134  669 1121  1658   3 32
16989 202134  669 1121 15780   3 32
16990 202134  669 1121  1263   3 32
16991 202134  669 1121  1621   3 32
16992 202134  669 1121   941   3 32
16993 202134  669 1121  1042   3 32
16994 202134  669 1121  2006   3 32
16995 202134  669 1121  3096   3 32
16996 202134  669 1121  4951   3 32
16997 202134  669 1121  1476   3 32
16998 202134  669 1121  2439   3 32
16999 202134  669 1121  1471   3 32
17000 202134  669 1121   499   3 32
17001 202134  669 1121  1746   3 32
17002 202134  669 1121   320   3 32
17003 202134  669 1121  1333   3 32
17004 202134  669 1121  2343   3 32
17005 202134  669 1121  2252   3 32
17006 202134  669 1121  3170   3 32
17007 202134  669 1121  3767   3 32
17008 202134  669 1121  1565   3 32
17009 202134  669 1121  2741   3 32
17010 202134  669 1121  1536   3 32
17011 202134  669 1121  3039   3 32
17012 202134  669 1121  1256   3 32
17013 202134  669 1121   878   3 32
17014 202134  669 1121  1962   3 32
17015 202134  669 1121   965   3 32
17016 202134  669 1121   701   3 32
17017 202134  669 1121  1336   3 32
17018 202134  669 1121   794   3 32
17019 202134  669 1121  4521   3 32
17020 202134  669 1121  1548   3 32
17021 202134  669 1121  2110   3 32
17022 202134  669 1121  1637   3 32
17023 202134  669 1121  5447   3 32
17024 202134  669 1121  6476   3 32
17025 202134  669 1121   888   3 32
17026 202134  669 1121  2103   3 32
17027 202134  669 1121  1253   3 32
17028 202134  669 1121  2687   3 32
17029 202134  669 1121   729   3 32
17030 202134  669 1121  1667   3 32
17031 202134  669 1121  1924   3 32
17032 202134  669 1121   709   3 32
17033 202134  669 1121 10278   3 32
17034 202134  669 1121  1202   3 32
17035 202134  669 1121   578   3 32
17036 202134  669 1121  1101   3 32
17037 202134  669 1121  2345   3 32
17038 202134  669 1121  1564   3 32
17039 202134  669 1121   763   3 32
17040 202134  669 1121   900   3 32
17041 202134  669 1121  3431   3 32
17042 202134  669 1121  1227   3 32
17043 202134  669 1121  2307   3 32
17044 202134  669 1121   259   3 32
17045 202134  669 1121  3890   3 32
17046 202134  669 1121  3642   3 32
17047 202134  669 1121   611   3 32
17048 202134  669 1121  3057   3 32
17049 202134  669 1121  1070   3 32
17050 202134  669 1121   799   3 32
17051 202134  669 1121  1875   3 32
17052 202134  669 1121   855   3 32
17053 202134  669 1121   850   3 32
17054 202134  669 1121  4104   3 32
17055 202134  669 1121  1211   3 32
17056 202134  669 1121  4009   3 32
17057 202134  669 1121  1731   3 32
17058 202134  669 1121   783   3 32
17059 202134  669 1121  4536   3 32
17060 202134  669 1121  4185   3 32
17061 202134  669 1121  1070   3 32
17062 202134  669 1121  1336   3 32
17063 202134  669 1121  1003   3 32
17064 202134  669 1121   549   3 32
17065 202134  669 1121  1217   3 32
17066 202134  669 1121  1265   3 32
17067 202134  669 1121  1011   3 32
17068 202134  669 1121   988   3 32
17069 202134  669 1121  1711   3 32
17070 202134  669 1121  3051   3 32
17071 202134  669 1121   879   3 32
17072 202134  669 1121   966   3 32
17073 202134  669 1121  1028   3 32
17074 202134  669 1121  1236   3 32
17075 202134  669 1121   618   3 32
17076 202134  669 1121   932   3 32
17077 202134  669 1121  2785   3 32
17078 202134  669 1121   818   3 32
17079 202134  669 1121  2884   3 32
17080 202134  669 1121  1053   3 32
17081 202134  669 1121  3206   3 32
17082 202134  669 1121   619   3 32
17083 202134  669 1121  4764   3 32
17084 202134  669 1121  1521   3 32
17085 202134  669 1121   999   3 32
17086 202134  669 1121   466   3 32
17087 202134  669 1121  2835   3 32
17088 202134  669 1121  5251   3 32
17089 202134  669 1121 12917   3 32
17090 202134  669 1121  1533   3 32
17091 202134  669 1121   355   3 32
17092 202134  669 1121  2527   3 32
17093 202134  669 1121  1893   3 32
17094 202134  669 1121  1759   3 32
17095 202134  669 1121  8824   3 32
17096 202134  669 1121  1758   3 32
17097 202134  669 1121  2655   3 32
17098 202134  669 1121  1958   3 32
17099 202134  669 1121  1334   3 32
17100 202134  669 1121  1897   3 32
17101 202134  669 1121   406   3 32
17102 202134  669 1121  2156   3 32
17103 202134  669 1121   952   3 32
17104 202134  669 1121  2387   3 32
17105 202134  669 1121  4045   3 32
17106 202134  669 1121  1125   3 32
17107 202134  669 1121  3271   3 32
17108 202134  669 1121  1184   3 32
17109 202134  669 1121  1757   3 32
17110 202134  669 1121  1500   3 32
17111 202134  669 1121  1604   3 32
17112 202134  669 1121   757   3 32
17113 202134  669 1121  2479   3 32
17114 202134  669 1121   379   3 32
17115 202134  669 1121  1057   3 32
17116 202134  669 1121   441   3 32
17117 202134  669 1121   535   3 32
17118 202134  669 1121  1956   3 32
17119 202134  669 1121  3217   3 32
17120 202134  669 1121  2832   3 32
17121 202134  669 1121  1523   3 32
17122 202134  669 1121  1289   3 32
17123 202134  669 1121  1070   3 32
17124 202134  669 1121  1545   3 32
17125 202134  669 1121  1170   3 32
17126 202134  669 1121   657   3 32
17127 202134  669 1121   401   3 32
17128 202134  669 1121   565   3 32
17129 202134  669 1121  1629   3 32
17130 202134  669 1121   478   3 32
17131 202134  669 1121  2587   3 32
17132 202134  669 1121  5122   3 32
17133 202134  669 1121   610   3 32
17134 202134  669 1121  1608   3 32
17135 202134  669 1121  3374   3 32
17136 202134  669 1121  1351   3 32
17137 202134  669 1121  1150   3 32
17138 202134  669 1121 14297   3 32
17139 202134  669 1121   525   3 32
17140 202134  669 1121   598   3 32
17141 202134  669 1121   630   3 32
17142 202134  669 1121  2490   3 32
17143 202134  669 1121  1479   3 32
17144 202134  669 1121   977   3 32
17145 202134  669 1121  2233   3 32
17146 202134  669 1121   714   3 32
17147 202134  669 1121  1136   3 32
17148 202134  669 1121   663   3 32
17149 202134  669 1121  2834   3 32
17150 202134  669 1121  1767   3 32
17151 202134  669 1121  1376   3 32
17152 202134  669 1121  1856   3 32
17153 202134  669 1121  2607   3 32
17154 202134  669 1121   364   3 32
17155 202134  669 1121  1238   3 32
17156 202134  669 1121  2389   3 32
17157 202134  669 1121   824   3 32
17158 202134  669 1121  1252   3 32
17159 202134  669 1121  3468   3 32
17160 202134  669 1121  2631   3 32
17161 202134  669 1121   342   3 32
17162 202134  669 1121   744   3 32
17163 202134  669 1121   810   3 32
17164 202134  669 1121  2058   3 32
17165 202134  669 1121  1477   3 32
17166 202134  669 1121  3086   3 32
17167 202134  669 1121  1264   3 32
17168 202134  669 1121  2532   3 32
17169 202134  669 1121  1636   3 32
17170 202134  669 1121  1592   3 32
17171 202134  669 1121   615   3 32
17172 202134  669 1121  1472   3 32
17173 202134  669 1121  6874   3 32
17174 202134  669 1121  1094   3 32
17175 202134  669 1121   376   3 32
17176 202134  669 1121   438   3 32
17177 202134  669 1121  1316   3 32
17178 202134  669 1121  1510   3 32
17179 202134  669 1121  2645   3 32
17180 202134  669 1121  2192   3 32
17181 202134  669 1121   314   3 32
17182 202134  669 1121   422   3 32
17183 202134  669 1121  2524   3 32
17184 202134  669 1121  2271   3 32
17185 202134  669 1121  3436   3 32
17186 202134  669 1121  6830   3 32
17187 202134  669 1121  2336   3 32
17188 202134  669 1121  1819   3 32
17189 202134  669 1121   648   3 32
17190 202134  669 1121  1756   3 32
17191 202134  669 1121  2743   3 32
17192 202134  669 1121   638   3 32
17193 202134  669 1121  1628   3 32
17194 202134  669 1121  1811   3 32
17195 202134  669 1121  2863   3 32
17196 202134  669 1121   559   3 32
17197 202134  669 1121  2420   3 32
17198 202134  669 1121   973   3 32
17199 202134  669 1121  1098   3 32
17200 202134  669 1121  1332   3 32
17201 202134  669 1121   911   3 32
17202 202134  669 1121  1541   3 32
17203 202134  669 1121   711   3 32
17204 202134  669 1121   359   3 32
17205 202134  669 1121   642   3 32
17206 202134  669 1121  3200   3 32
17207 202134  669 1121  3620   3 32
17208 202134  669 1121  2000   3 32
17209 202134  669 1121   745   3 32
17210 202134  669 1121  1218   3 32
17211 202134  669 1121  1989   3 32
17212 202134  669 1121  1669   3 32
17213 202134  669 1121   399   3 32
17214 202134  669 1121  2976   3 32
17215 202134  669 1121  3056   3 32
17216 202134  669 1121  2868   3 32
17217 202134  669 1121  3017   3 32
17218 202134  669 1121  8032   3 32
17219 202134  669 1121   532   3 32
17220 202134  669 1121  2182   3 32
17221 202134  669 1121  1038   3 32
17222 202134  669 1121  2767   3 32
17223 202134  669 1121   979   3 32
17224 202134  669 1121   983   3 32
17225 202134  669 1121  2550   3 32
17226 202134  669 1121  2256   3 32
17227 202134  669 1121  3859   3 32
17228 202134  669 1121  1520   3 32
17229 202134  669 1121  1652   3 32
17230 202134  669 1121  1466   3 32
17231 202134  669 1121  1803   3 32
17232 202134  669 1121  1271   3 32
17233 202134  669 1121  7056   3 32
17234 202134  669 1121  1801   3 32
17235 202134  669 1121  2513   3 32
17236 202134  669 1121  4648   3 32
17237 202134  669 1121  1439   3 32
17238 202134  669 1121  1247   3 32
17239 202134  669 1121   475   3 32
17240 202134  669 1121  1389   3 32
17241 202134  669 1121  1374   3 32
17242 202134  669 1121  1362   3 32
17243 202134  669 1121  2596   3 32
17244 202134  669 1121  1523   3 32
17245 202134  669 1121  6863   3 32
17246 202134  669 1121  2370   3 32
17247 202134  669 1121  1357   3 32
17248 202134  669 1121   603   3 32
17249 202134  669 1121   892   3 32
17250 202134  669 1121  2050   3 32
17251 202134  669 1121  2049   3 32
17252 202134  669 1121   647   3 32
17253 202134  669 1121  3376   3 32
17254 202134  669 1121   836   3 32
17255 202134  669 1121   626   3 32
17256 202134  669 1121  1526   3 32
17257 202134  669 1121  2553   3 32
17258 202134  669 1121  1826   3 32
17259 202134  669 1121  2319   3 32
17260 202134  669 1121  7059   3 32
17261 202134  669 1121  1966   3 32
